osm_id_1,osm_id_2,score
15452009,4421947,0.0
8441264653,10983867478,0.0
692244449,15452009,0.0
161305571,152204306,0.0
842133008,161773745,0.0
2518957272,16134881,0.5
4421947,2278960580,0.0
41964731,2749674147,0.0
2141596,11314101288,0.0
9795244,500004622,0.0
4244216790,342950166,0.0
167238823,69323571,1.0
412821,102310879,0.0
41964731,1623822124,0.0
2403497008,2426731321,0.0
831340674,134442351,0.0
218932326,8441264653,0.0
164433883,191109552,0.0
1434128515,321223196,0.0
112588888,7633165,0.0
241142172,4421947,0.0
551646739,16134881,0.0
24895171,164433883,0.0
167238823,1297402270,1.0
211751830,51676862,0.0
591413935,734956527,0.0
279294217,386054113,0.0
121839252,557788693,0.0
619865887,30336158,0.0
1434128515,361227677,0.0
321223196,3173990,0.0
556364624,559993374,0.0
27561299,457032496,0.125
300520844,239127026,0.0
43029974,6028416532,0.0
134442351,342950166,0.0
12009092577,239440322,1.0
29494632,361227677,0.0
373272472,6028416532,1.0
165353429,272338771,0.0
764655793,4702284,0.5
69315539,97943389,0.0
24895171,58149407,0.0
224082205,42108886,0.0
2403497008,4702284,0.0
97943389,10825181,0.0
259022256,457032496,0.0
239440322,9556683081,0.0
282460231,9556683081,0.0
164344748,312683469,0.0
2749545381,118608749,0.0
200789472,99343072,0.0
557788693,606939921,0.0
2426731321,362253228,1.0
164344748,30336158,0.0
112588888,500004622,0.0
10825181,112588888,0.0
112513247,152204306,0.0
831340661,224082205,0.0
272338771,2453992857,0.5
10983867478,134442351,0.0
3173990,121839252,0.0
27561299,47252,0.0
152266832,4244216790,0.0
831340674,591413935,0.0
58149407,99343072,0.0
5942592985,831340674,0.0
97943389,99343072,0.0
9812706285,97550753,0.0
1434128515,499993801,0.0
166706010,200789472,0.0
121290937,1434128515,0.0
223161029,457032496,0.0
4244216790,11314101288,0.0
8455122971,102310879,0.0
29494632,14517899,0.0
47203,2278960580,0.0
218932326,97550753,0.0
33094226,4244216790,0.5
8455122971,9812706285,0.0
9235196671,59075540,0.0
499993801,58149407,0.0
25906386,239127026,0.0
2278960580,551646739,0.0
167238823,102329273,0.0
16134881,7761714495,0.0
606939921,1623822124,0.0
1290741187,14119655,0.0
831340674,236276410,0.0
312683469,9795244,0.0
167238823,144820338,0.0
3173990,69315539,0.0
16134881,121290937,0.0
2518957272,2269292,0.0
9556683081,236276410,0.0
41877347,161773745,0.0
164344748,69323571,0.0
2460530881,6060186,0.0
223161029,25188564,0.0
4421947,4702284,0.0
97943389,259022256,0.0
25188564,8891086186,0.0
47252,97550753,0.0
6028416532,1297402270,0.0
221492099,272338771,0.0
40885478,3581774,0.0
9812706285,2749545381,0.0
527880834,3205367,0.5
361227677,7761714495,0.0
10983867478,3966735015,0.0
9556683081,9235196671,0.0
527880834,112588888,0.0
831340661,4702284,0.0
239440322,167238823,0.0
300520844,655228960,0.0
97943389,3205367,1.0
59075540,43029974,1.0
241142172,831340661,0.0
102310879,6028416532,0.0
112513247,6224130,0.0
6224130,551646739,0.0
10983867478,2301088436,0.0
764655793,272338771,0.5
557944917,386054113,0.0
831340661,25188564,0.0
69315539,9088101968,0.0
342950166,41964731,0.0
59075540,10855612344,0.0
235586193,29494632,0.0
12009092577,235586193,0.0
29494632,579971438,0.0
164433883,97943389,0.0
43029974,1623822124,0.0
161773745,559993374,0.0
6060186,8891086186,0.0
16134881,259022256,0.0
10727394,43029974,0.0
556364624,619865887,0.0
41877347,43029974,0.0
15452009,41964731,0.0
239127026,2278960580,0.25
299856749,888374936,0.0
41877347,734956527,0.0
224082205,121290937,0.0
500004619,43029974,0.0
47203,241142172,0.0
27561299,500004622,0.0
4702284,27561299,0.0
165353429,97550753,0.0
559993374,51676862,0.0
102310879,23594307,0.0
77602813,1623822124,0.0
619865887,9088101968,0.0
97550753,768139533,0.0
356953025,556364624,0.0
10727394,125147364,0.0
47252,125147364,0.0
3966735015,300520844,0.0
2403497008,6028416532,0.0
557779543,2278960580,1.0
7633165,2518957272,0.0
768139533,606939921,0.0
97943389,343906867,0.0
343906867,200789472,0.0
10825181,97943389,0.0
734956527,362253228,0.0
134442351,1290741187,0.0
24895171,361227677,0.0
282460231,2301088436,0.0
888374936,118608749,0.0
1434128515,12160592173,0.0
768139533,362253228,0.0
361227677,1290741187,0.0
4702284,842133008,0.0
279294217,224082205,0.0
557788693,152266832,0.0
6668800,239440322,0.0
134442351,77602813,0.0
152266832,8441264653,0.0
6060186,1290741187,0.0
112513247,239440322,0.0
224082205,6224130,0.0
41877347,144820338,0.0
4244216790,9812706285,0.5
321223196,2749674147,0.0
1434128515,10825181,0.0
27561299,29494632,0.0
2278960580,5942592985,0.5
100878076,2426731321,0.0
8441264653,2301088436,0.0
3173990,9812706285,1.0
224082205,7761714495,0.0
8441264653,47252,0.0
2269292,10855612344,0.0
223530229,619865887,0.0
134442351,692244449,0.0
888374936,4702284,0.0
4728979210,23594307,0.0
6028416532,121290937,0.0
239440322,361227677,0.0
386054113,764655793,0.0
831340674,500004622,0.0
412821,734956527,0.0
373272472,312683469,0.0
321223196,25906386,0.0
362253228,121290937,0.0
6028416532,3966735015,0.0
2426731321,69323571,0.0
224082205,1623822124,0.0
606939921,221552585,0.0
43029974,3173990,0.0
77602813,223161029,0.0
655228960,499993801,0.0
137323018,100878076,0.0
457032496,10825181,0.2
47252,6028416532,0.0
3686635068,100878076,0.0
7761714495,241142172,0.0
888374936,499993801,0.0
606939921,223161029,0.0
768139533,161773745,0.0
14517899,224082205,0.0
100878076,223161029,0.0
692244449,3173990,0.0
3205367,161773745,0.25
361227677,2749545381,0.0
606939921,2403497008,0.0
9235196671,842133008,0.0
59075540,112513247,1.0
239440322,412821,0.2857140000000000
33094226,97550753,0.0
557779543,41877347,0.0
9088101968,9556683081,0.0
356953025,58149407,0.0
218932326,58149407,0.0
23594307,692244449,0.0
112513247,551646739,0.0
557779543,14517899,0.0
125147364,4728979210,0.0
23594307,69315539,1.0
764655793,161305571,0.0
312683469,237016903,0.0
167238823,12009092577,0.0
137323018,102329273,0.0
2278960580,764655793,0.0
2518957272,692244449,0.0
457032496,343906867,0.0
4728979210,12009092577,0.0
8891086186,556364624,0.0
557779543,557788693,0.0
164433883,42108886,0.0
200789472,121290937,0.0
2278960580,342950166,0.0
655228960,9812706285,0.0
2278960580,10727394,0.0
7761714495,321223196,0.0
386054113,223161029,0.0
47203,144820338,1.0
30336158,2518957272,0.0
223530229,2403497008,0.0
102329273,321223196,0.0
224082205,24895171,0.0
30336158,272338771,0.0
8441264653,221552585,1.0
9088101968,734956527,0.0
150551160,2453992857,0.0
2141596,25188564,0.0
51676862,125147364,0.0
121290937,23594307,0.0
418823736,221552585,0.0
1623822124,831340674,0.0
655228960,25906386,0.0
25188564,2269292,0.125
221552585,2755811424,0.0
9795244,221492099,0.0
300520844,239440322,0.0
77602813,134442351,0.0
2460530881,8891086186,0.0
3966735015,373272472,0.0
2278960580,8891086186,0.0
224082205,25906386,0.0
619865887,11314101288,0.0
9235196671,500004622,1.0
211751830,118608749,0.0
888374936,236276410,0.0
51676862,12009092577,0.0
768139533,97943389,0.0
112513247,40885478,0.0
259022256,191109552,0.0
224082205,25188564,0.0
831340661,591413935,0.0
692244449,97550753,0.0
888374936,8455122971,0.0
223161029,152266832,0.0
7633165,606939921,0.0
102329273,556364624,0.0
7761714495,137323018,0.0
237016903,211751830,0.0
2518957272,3173990,0.0
768139533,102310879,0.0
983124134,272338771,0.0
9812706285,69323571,0.0
2426731321,152266832,0.0
888374936,2518957272,0.0
10855612344,51676862,0.0
24895171,200789472,0.0
100878076,161773745,0.0
1290741187,125147364,0.0
412821,279294217,0.3333330000000000
16134881,8891086186,0.0
137323018,97943389,0.0
2141596,16134881,0.0
559993374,591413935,0.0
23594307,619865887,0.0
236276410,300520844,0.0
2403497008,2518957272,0.0
2301088436,6224130,0.0
166706010,29494632,0.0
768139533,2755811424,0.0
125147364,373272472,0.0
4244216790,1434128515,0.0
551646739,8455122971,0.0
2426731321,2749674147,0.0
144820338,58149407,0.0
2460530881,51676862,0.0
300520844,144820338,0.0
299856749,112513247,1.0
9235196671,6224130,0.0
102329273,2453992857,0.0
223530229,33094226,0.0
2141596,312683469,0.0
97550753,5942592985,0.0
223161029,42316314,0.0
14119655,223161029,0.0
14119655,356953025,0.0
42316314,1297402270,0.0
1623822124,164433883,0.0
361227677,2755811424,0.0
527880834,134442351,0.0
831340674,59075540,0.0
412821,527880834,0.0
591413935,1297402270,0.0
211751830,356953025,0.0
23594307,500004619,0.0
12160592173,24895171,0.0
150551160,167238823,0.0
500004619,112513247,0.0
224082205,8891086186,0.0
150551160,29494632,0.5
499993801,386054113,0.0
4421947,279294217,0.0
16134881,557788693,0.0
768139533,164344748,0.0
2518957272,42108886,0.0
4702284,499993801,0.0
2426731321,692244449,0.0
166706010,557788693,0.0
40885478,69323571,0.0
134442351,112588888,0.0
1623822124,8455122971,0.0
58149407,3581774,0.0
161773745,12009092577,0.0
1434128515,41964731,0.0
2755811424,51676862,0.0
6028416532,300520844,0.0
655228960,2141596,0.0
7633165,121290937,0.0
69315539,10727394,0.0
11314101288,412821,0.0
12160592173,557779543,0.0
412821,559993374,0.0
1290741187,161305571,0.0
2141596,418823736,0.0
191109552,591413935,0.0
59075540,42316314,0.0
2749545381,100878076,0.0
4244216790,457032496,0.5
1297402270,69323571,0.3333330000000000
125147364,5942592985,0.0
59075540,356953025,0.0
842133008,134442351,0.0
43029974,47203,0.0
125147364,235586193,1.0
16134881,211751830,0.0
412821,842133008,0.3333330000000000
655228960,102329273,0.0
9235196671,9088101968,0.0
59075540,9795244,0.0
300520844,224082205,0.0
342950166,259022256,0.0
557944917,3173990,0.0
14517899,102310879,0.0
361227677,41964731,0.0
16134881,1623822124,0.0
223530229,236276410,0.0
2755811424,527880834,0.0
25906386,42316314,0.0
29494632,2278960580,0.0
137323018,888374936,0.0
606939921,69323571,0.0
2278960580,888374936,0.0
164433883,500004622,0.0
161305571,236276410,0.0
579971438,9556683081,0.0
591413935,8455122971,0.0
8441264653,33094226,1.0
9795244,556364624,0.0
10825181,59075540,0.0
3966735015,527880834,1.0
9812706285,161773745,0.0
361227677,768139533,0.0
221552585,99343072,0.0
606939921,556364624,0.0
842133008,97943389,0.0
218932326,200789472,0.0
41964731,764655793,0.0
51679253,239127026,1.0
888374936,200789472,0.0
221552585,11314101288,0.0
239127026,362253228,0.0
241142172,764655793,0.0
5942592985,27561299,1.0
279294217,166706010,0.0
321223196,373272472,0.0
6028416532,69315539,0.0
241142172,150551160,0.0
557788693,831340661,0.0
161773745,619865887,0.0
167238823,165353429,0.0
33094226,25188564,0.5
888374936,8441264653,0.0
200789472,557788693,0.0
527880834,3686635068,0.0
25906386,29494632,0.0
591413935,4421947,0.0
983124134,12160592173,0.0
10983867478,10855612344,0.0
5942592985,4728979210,0.0
102310879,12009092577,0.0
1297402270,2141596,0.0
69323571,137323018,0.0
30336158,4244216790,0.0
161305571,58149407,0.0
362253228,51676862,0.0
237016903,361227677,0.0
4421947,2749545381,0.0
239440322,121839252,0.0
888374936,9088101968,0.0
9812706285,8891086186,0.0
100878076,97943389,0.0
47252,16134881,0.0
2269292,9795244,0.0
112588888,42108886,0.0
527880834,97943389,0.0
25906386,557944917,0.0
16134881,500004619,0.5
983124134,9556683081,0.0
29494632,221492099,0.0
7761714495,2453992857,0.0
30336158,764655793,0.0
559993374,41877347,0.0
2269292,99343072,0.0
2301088436,356953025,0.0
77602813,500004622,0.0
152204306,10727394,0.0
4702284,2403497008,0.0
97550753,221552585,0.0
10825181,557788693,0.0
361227677,42316314,0.0
655228960,164344748,0.0
692244449,619865887,0.0
100878076,24895171,0.0
500004619,4244216790,0.0
150551160,831340674,0.0
102310879,221492099,0.0
59075540,235586193,1.0
12009092577,557788693,0.0
100878076,152204306,0.0
343906867,692244449,0.0
312683469,47203,0.0
831340674,150551160,0.0
362253228,33094226,0.0
43029974,224082205,0.0
356953025,2749545381,0.0
2755811424,457032496,0.0
8455122971,418823736,0.0
69315539,3205367,0.0
42316314,161773745,0.0
237016903,591413935,0.0
14119655,557788693,0.0
2301088436,121839252,0.0
59075540,361227677,0.0
97943389,25188564,1.0
579971438,556364624,0.0
9556683081,100878076,0.0
239440322,12160592173,0.0
121290937,4702284,0.0
236276410,237016903,0.0
100878076,69323571,0.0
12009092577,12160592173,0.0
6060186,164433883,0.0
619865887,983124134,0.0
8455122971,2301088436,0.0
223161029,14119655,0.0
221492099,299856749,0.0
557788693,125147364,0.0
14517899,47252,0.0
362253228,342950166,0.5
239127026,557779543,0.0
43029974,235586193,1.0
556364624,299856749,0.0
150551160,557788693,0.0
2518957272,557788693,0.0
559993374,412821,0.0
888374936,4421947,0.0
764655793,59075540,0.0
343906867,764655793,0.0
99343072,10825181,0.0
102310879,121290937,0.0
831340661,764655793,0.0
16134881,9556683081,0.0
356953025,312683469,0.0
2755811424,125147364,0.0
2141596,591413935,0.0
69315539,9235196671,0.0
164344748,764655793,0.0
25906386,559993374,0.0
842133008,14517899,0.0
42316314,2460530881,0.0
272338771,4728979210,0.0
386054113,29494632,0.0
239127026,40885478,0.0
166706010,556364624,0.0
10983867478,16134881,0.0
59075540,3966735015,0.0
342950166,768139533,0.0
165353429,42108886,0.0
692244449,343906867,0.0
24895171,272338771,0.0
223161029,312683469,0.0
386054113,14119655,1.0
655228960,150551160,1.0
99343072,831340661,0.0
10855612344,47252,0.0
118608749,239440322,0.0
218932326,118608749,0.0
7761714495,5942592985,0.0
259022256,51676862,0.0
164433883,102329273,0.0
69323571,5942592985,0.0
25188564,2755811424,0.0
16134881,557944917,0.0
25906386,236276410,0.0
556364624,2141596,0.0
164433883,692244449,0.0
27561299,7761714495,0.0
29494632,386054113,0.0
5942592985,239127026,0.0
557779543,7633165,0.0
51679253,10825181,0.0
224082205,299856749,0.0
983124134,15452009,0.0
134442351,10727394,0.0
236276410,3581774,0.0
888374936,10983867478,0.0
165353429,58149407,0.0
551646739,579971438,0.0
241142172,40885478,0.0
1290741187,33094226,0.0
556364624,224082205,0.0
10983867478,2403497008,0.0
8455122971,259022256,0.0
166706010,5942592985,0.0
831340661,144820338,0.0
164344748,221492099,0.3333330000000000
361227677,137323018,0.0
14119655,99343072,0.0
499993801,3686635068,0.0
556364624,356953025,0.0
9235196671,2301088436,0.0
4421947,655228960,0.0
11314101288,223161029,0.0
15452009,2749545381,0.0
218932326,8891086186,0.0
2301088436,10825181,0.0
2460530881,1623822124,0.0
1297402270,3173990,0.0
150551160,500004619,0.0
2755811424,342950166,0.0
888374936,1297402270,0.0
10825181,300520844,0.0
559993374,10855612344,0.0
4244216790,8891086186,0.0
125147364,606939921,0.0
356953025,831340661,0.0
764655793,412821,0.0
25906386,2278960580,0.5
3966735015,58149407,0.0
237016903,9088101968,0.0
9812706285,152204306,0.0
983124134,167238823,0.0
9235196671,2426731321,0.0
12009092577,200789472,0.0
161773745,10825181,0.0
150551160,235586193,0.0
5942592985,299856749,0.0
983124134,10727394,0.0
77602813,551646739,0.0
3686635068,121290937,0.0
40885478,312683469,0.0
557779543,237016903,0.0
2749674147,125147364,0.0
2301088436,279294217,0.0
279294217,4728979210,0.0
272338771,99343072,0.0
30336158,77602813,0.0
343906867,12009092577,0.0
2453992857,223530229,0.0
42108886,373272472,0.0
3205367,41877347,0.25
239440322,272338771,0.0
282460231,239440322,0.0
279294217,831340674,0.0
125147364,144820338,0.0
165353429,734956527,0.0
557779543,4421947,0.0
500004622,10855612344,0.0
282460231,2403497008,0.0
43029974,152204306,0.0
239127026,164344748,0.5
500004622,9795244,0.0
3173990,191109552,0.0
164344748,259022256,0.0
99343072,299856749,0.0
579971438,2749674147,0.0
12160592173,161305571,0.0
125147364,2301088436,0.0
7633165,191109552,0.0
144820338,764655793,0.0
361227677,165353429,0.0
191109552,6060186,0.0
121839252,606939921,0.0
99343072,40885478,0.0
223161029,1434128515,0.0
557944917,30336158,0.0
312683469,43029974,0.0
2141596,40885478,0.0
557944917,58149407,0.0
768139533,282460231,0.0
152266832,10727394,0.0
412821,2278960580,0.0
734956527,2749545381,0.0
2460530881,97550753,0.0
3966735015,655228960,0.0
112513247,1434128515,0.0
2453992857,259022256,0.0
606939921,25188564,0.0
166706010,3581774,0.0
1623822124,259022256,0.0
343906867,10825181,0.0
14119655,557779543,0.0
9556683081,557944917,0.0
4421947,211751830,0.0
112588888,499993801,1.0
2453992857,47203,0.0
118608749,557779543,0.0
112513247,118608749,0.0
619865887,121290937,0.0
239127026,24895171,0.0
3581774,2460530881,0.0
99343072,167238823,0.0
2141596,14517899,0.0
12009092577,161305571,1.0
69323571,559993374,1.0
121290937,1623822124,1.0
7633165,386054113,0.0
161773745,2460530881,0.0
2269292,15452009,0.0
200789472,412821,0.0
10727394,161773745,0.0
499993801,43029974,0.0
42316314,16134881,0.0
33094226,418823736,0.0
9556683081,343906867,0.0
557788693,412821,0.0
373272472,2403497008,0.0
764655793,299856749,0.0
10855612344,10825181,0.0
27561299,14119655,0.0
97550753,99343072,0.0
8455122971,161773745,0.0
2278960580,983124134,0.0
235586193,102310879,0.0
343906867,23594307,1.0
1290741187,8891086186,0.0
191109552,221492099,0.0
768139533,8891086186,0.0
11314101288,500004622,1.0
619865887,112513247,0.0
9795244,3966735015,0.0
559993374,121290937,0.0
373272472,9795244,0.0
4702284,58149407,1.0
2755811424,112513247,0.0
164344748,2453992857,0.0
224082205,386054113,0.0
2403497008,152266832,0.0
2755811424,14517899,0.0
9088101968,579971438,0.0
12160592173,137323018,0.0
3173990,41964731,0.0
125147364,499993801,0.0
4421947,2269292,0.0
121290937,282460231,0.0
9795244,51676862,0.0
137323018,191109552,0.0
239127026,118608749,0.0
42108886,412821,0.0
125147364,165353429,0.0
692244449,559993374,0.0
25188564,831340674,0.0
1297402270,223530229,0.0
457032496,9235196671,0.0
69323571,33094226,1.0
112588888,33094226,0.0
2453992857,551646739,0.0
373272472,99343072,0.0
9812706285,7761714495,1.0
8891086186,1434128515,0.0
69315539,2518957272,0.0
164344748,386054113,0.0
4421947,102310879,0.0
2749545381,9812706285,0.0
23594307,2755811424,0.0
299856749,557944917,0.0
223530229,161773745,0.0
692244449,6060186,0.0
6060186,8441264653,0.0
150551160,223161029,0.0
9812706285,224082205,0.0
499993801,77602813,0.0
42316314,33094226,0.0
9088101968,239127026,0.0
41877347,606939921,0.0
47252,692244449,0.0
12160592173,200789472,0.0
10983867478,47203,0.0
23594307,3205367,0.0
579971438,218932326,0.0
100878076,6060186,0.0
51679253,144820338,0.0
10825181,4728979210,0.0
118608749,137323018,0.0
557944917,8455122971,0.0
25906386,14517899,0.0
2749674147,5942592985,0.0
499993801,2755811424,0.0
2141596,239127026,0.0
559993374,161305571,0.0
218932326,4244216790,0.09090900000000000
9235196671,235586193,0.0
10727394,191109552,0.0
831340661,7761714495,0.0
12009092577,58149407,0.0
125147364,412821,0.0
164433883,47203,0.0
7761714495,102310879,0.0
10727394,500004622,0.0
77602813,1297402270,0.0
2403497008,556364624,0.0
3205367,831340674,0.0
5942592985,10983867478,0.0
842133008,373272472,0.0
161305571,30336158,0.0
3686635068,164344748,0.0
23594307,150551160,0.0
373272472,527880834,0.0
97550753,239440322,0.0
161305571,1297402270,0.0
6224130,1434128515,0.0
768139533,33094226,0.0
500004622,24895171,0.0
655228960,144820338,0.0
51676862,6028416532,0.0
236276410,41964731,0.0
1290741187,2141596,0.0
112588888,2518957272,0.0
655228960,7633165,0.0
211751830,8891086186,0.0
121290937,10855612344,0.0
58149407,551646739,0.0
112513247,500004619,0.0
579971438,3581774,0.0
237016903,41964731,0.0
6028416532,342950166,0.0
4244216790,25188564,0.5
239127026,361227677,0.0
102329273,768139533,0.0
457032496,167238823,0.0
9556683081,10825181,0.0
112513247,619865887,0.0
10983867478,2749545381,0.0
4728979210,557788693,0.0
557779543,3205367,0.0
6028416532,500004619,0.0
983124134,112588888,0.0
983124134,418823736,0.0
25906386,342950166,0.0
842133008,125147364,0.0
557944917,556364624,0.0
69323571,144820338,0.0
23594307,557788693,0.0
9556683081,164433883,0.0
224082205,10825181,0.0
10825181,1623822124,1.0
10825181,8891086186,0.0
58149407,221492099,0.0
125147364,831340661,0.0
236276410,100878076,1.0
27561299,166706010,0.0
2141596,42108886,0.0
236276410,655228960,0.0
557779543,59075540,0.0
2403497008,386054113,0.0
137323018,6224130,0.0
223161029,259022256,0.0
41877347,1623822124,0.0
25188564,161773745,0.0
237016903,144820338,0.0
418823736,831340674,0.0
6028416532,3173990,0.0
97550753,161305571,0.0
218932326,2301088436,0.09090900000000000
97550753,2460530881,0.0
3686635068,121839252,0.0
14517899,272338771,0.0
551646739,1623822124,0.0
551646739,1297402270,0.0
42316314,200789472,0.0
144820338,43029974,0.0
342950166,8455122971,0.0
221492099,373272472,0.0
77602813,24895171,0.0
499993801,47203,0.16666700000000001
2460530881,29494632,0.0
734956527,9088101968,0.0
321223196,4728979210,0.0
557944917,2518957272,0.0
165353429,9235196671,0.0
556364624,121290937,0.0
47203,41964731,0.0
51679253,9235196671,0.0
200789472,692244449,0.0
356953025,200789472,1.0
499993801,42316314,0.0
42316314,373272472,0.0
343906867,12160592173,0.0
4728979210,842133008,0.0
3205367,259022256,0.0
11314101288,47203,0.0
299856749,2749545381,0.0
343906867,619865887,0.0
768139533,831340674,0.0
9812706285,241142172,0.0
24895171,3205367,0.0
2141596,500004622,0.0
2755811424,25906386,0.0
51679253,29494632,0.0
842133008,97550753,0.5
557779543,6668800,0.0
200789472,342950166,0.0
99343072,559993374,0.0
69323571,3966735015,0.0
43029974,42316314,0.0
606939921,6060186,0.0
527880834,1434128515,0.0
25906386,121839252,0.0
343906867,42108886,0.0
164344748,134442351,0.3333330000000000
556364624,235586193,0.0
2278960580,831340674,0.0
30336158,102310879,0.0
557944917,12009092577,0.0
362253228,99343072,0.0
2403497008,97550753,0.0
166706010,112588888,0.0
457032496,527880834,0.2
112513247,557944917,0.0
118608749,764655793,0.0
418823736,165353429,0.0
69323571,6060186,0.0
167238823,69315539,0.0
1434128515,3173990,0.0
556364624,33094226,0.0
831340674,164433883,0.0
3173990,7633165,0.0
591413935,2749674147,0.0
69315539,2755811424,0.0
164433883,121839252,0.0
236276410,527880834,1.0
500004619,125147364,0.0
2518957272,47252,0.0
527880834,2141596,0.0
211751830,69323571,0.0
606939921,557788693,0.0
102310879,24895171,1.0
200789472,27561299,0.0
218932326,299856749,0.0
559993374,166706010,0.0
58149407,2749674147,0.0
4728979210,239127026,0.0
4244216790,4728979210,0.0
983124134,47203,0.0
499993801,361227677,0.0
47203,25188564,0.0
29494632,2301088436,0.0
3966735015,69323571,0.0
619865887,312683469,0.0
356953025,3205367,1.0
16134881,47252,0.0
152266832,500004622,0.0
121839252,6668800,0.0
40885478,4421947,0.0
6028416532,239440322,0.0
3173990,527880834,1.0
102329273,235586193,0.0
165353429,152204306,1.0
312683469,30336158,0.0
200789472,1297402270,0.0
236276410,2749545381,0.0
144820338,412821,0.0
2755811424,221552585,0.0
223530229,239127026,0.0
223530229,2278960580,0.0
1434128515,112513247,0.0
7761714495,10855612344,0.0
30336158,300520844,0.0
556364624,3581774,0.0
2453992857,144820338,0.0
4728979210,4702284,0.0
47252,8891086186,0.0
69323571,221492099,0.0
2749674147,16134881,0.0
167238823,457032496,0.0
831340674,1434128515,0.0
4728979210,356953025,0.0
41877347,237016903,1.0
734956527,221552585,1.0
259022256,606939921,0.0
42108886,134442351,0.0
97550753,3966735015,0.0
47252,150551160,0.0
121839252,15452009,0.0
24895171,100878076,0.0
7633165,655228960,0.0
29494632,619865887,0.0
15452009,591413935,0.0
556364624,557788693,0.0
191109552,655228960,0.0
2749545381,3205367,0.0
8891086186,500004622,0.0
579971438,11314101288,0.0
3173990,3966735015,0.0
1434128515,272338771,0.0
42316314,12160592173,0.0
239127026,655228960,0.0
10825181,9812706285,1.0
51676862,150551160,0.0
3581774,888374936,0.0
152204306,7633165,0.0
10855612344,606939921,0.0
40885478,239440322,0.0
165353429,4702284,0.0
121290937,30336158,0.0
137323018,10983867478,0.0
223530229,6060186,0.0
221552585,118608749,0.0
100878076,42108886,0.0
888374936,418823736,0.0
983124134,24895171,0.0
7633165,2269292,0.0
236276410,42316314,0.0
559993374,112513247,1.0
6224130,606939921,0.0
161773745,9795244,0.0
15452009,25906386,0.0
221552585,361227677,0.0
99343072,14517899,1.0
3581774,8891086186,0.0
500004619,8891086186,0.0
655228960,2269292,0.0
69323571,121839252,0.0
125147364,356953025,0.0
239440322,888374936,0.0
224082205,102310879,0.0
221492099,51679253,0.0
152266832,606939921,0.0
6668800,10825181,0.0
16134881,239127026,0.0
237016903,27561299,0.0
983124134,8891086186,0.0
6060186,418823736,0.0
9812706285,579971438,0.0
4244216790,3966735015,0.0
6028416532,6060186,0.0
223161029,241142172,0.0
125147364,734956527,1.0
362253228,4421947,0.0
224082205,125147364,0.0
300520844,1434128515,0.0
8455122971,137323018,0.0
42108886,2426731321,0.0
14119655,241142172,0.0
69315539,3686635068,0.0
30336158,42316314,0.0
125147364,69323571,1.0
9088101968,167238823,0.0
12160592173,3205367,0.0
1290741187,10727394,0.0
221492099,7761714495,0.0
125147364,41964731,0.0
6060186,211751830,0.0
167238823,27561299,0.0
167238823,8455122971,0.0
1434128515,165353429,0.0
2141596,221552585,0.0
166706010,500004619,0.0
3173990,6668800,0.0
58149407,500004622,0.0
1290741187,362253228,0.0
47252,2269292,0.0
9812706285,25906386,0.0
9088101968,4244216790,0.0
500004622,112588888,0.0
1434128515,152204306,0.0
41877347,150551160,0.0
200789472,224082205,0.0
4244216790,2269292,0.0
3173990,557944917,0.0
983124134,559993374,0.0
161305571,9088101968,0.0
9812706285,102310879,0.0
1290741187,2518957272,0.0
6060186,279294217,0.0
2518957272,2141596,0.0
2453992857,7761714495,0.0
2403497008,5942592985,0.0
259022256,373272472,0.0
272338771,499993801,0.0
3686635068,223530229,0.0
312683469,12160592173,0.0
221492099,6028416532,0.0
2278960580,3686635068,0.0
2749674147,312683469,0.0
165353429,457032496,0.0
166706010,12009092577,0.0
161773745,3686635068,0.0
342950166,118608749,0.0
6224130,4702284,0.0
152204306,9812706285,0.0
43029974,2403497008,1.0
137323018,235586193,0.0
191109552,137323018,0.0
2278960580,200789472,0.0
97550753,500004619,0.0
33094226,25906386,0.0
3205367,2518957272,0.0
144820338,118608749,0.0
25906386,362253228,0.0
42108886,5942592985,0.0
692244449,42316314,0.0
41877347,211751830,0.0
43029974,40885478,0.0
3966735015,51679253,0.0
527880834,4421947,0.0
983124134,556364624,0.0
14119655,30336158,0.0
6028416532,223161029,0.0
983124134,239127026,0.0
150551160,299856749,0.0
579971438,842133008,0.0
272338771,5942592985,0.0
161305571,150551160,0.0
137323018,4244216790,0.0
557788693,342950166,0.0
167238823,764655793,0.0
1297402270,223161029,0.0
223161029,4421947,0.0
1290741187,412821,0.0
527880834,16134881,0.0
137323018,2453992857,0.0
361227677,12009092577,0.0
272338771,24895171,0.0
166706010,557944917,0.0
69315539,2749674147,0.0
218932326,606939921,0.0
9088101968,121839252,0.0
10983867478,259022256,0.0
619865887,33094226,0.0
6224130,77602813,0.0
121839252,241142172,0.0
2403497008,125147364,1.0
121839252,97943389,1.0
3966735015,362253228,0.0
4702284,559993374,0.0
2518957272,279294217,0.5
3205367,100878076,0.25
2426731321,134442351,0.0
551646739,9556683081,0.0
47203,23594307,0.0
25188564,165353429,0.0
3205367,499993801,0.0
69315539,33094226,0.0
527880834,121839252,0.0
102329273,239127026,0.0
2518957272,235586193,0.5
2426731321,2278960580,0.0
235586193,831340661,0.0
831340674,51679253,0.0
831340674,4244216790,0.0
235586193,4244216790,0.0
150551160,137323018,0.0
6668800,2749545381,0.0
69323571,499993801,0.0
47203,223530229,0.0
